Store URL;Category;Product URL;Name;Image URL;Large Image URL;Price;Original Price
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/iris-toffifee-santa-lesnoy-oreh-karamel-shokolad-125-g?sid=1;Ирис Toffifee Санта лесной орех-карамель-шоколад 125 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNDY1MzQvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzclM0E1NC45OTQ5MjIlMkIwMCUzQTAwLzExNDY1MzRfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNDY1MzQvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzclM0E1NC45OTQ5MjIlMkIwMCUzQTAwLzExNDY1MzRfMS5qcGc=.jpg;Цена со скидкой за 1 шт.169,00 ₽;Цена без скидки за 1 шт.215,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/konfety-kokosovye-raffaello-s-tsel-nym-mindal-nym-orehom-v-kokosovoy-obsypke-70-g?sid=1;Конфеты кокосовые Raffaello с цельным миндальным орехом в...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NTUwODUxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBMTQuMDg5MzM3JTJCMDAlM0EwMC8xNzU1MDg1MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3NTUwODUxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBMTQuMDg5MzM3JTJCMDAlM0EwMC8xNzU1MDg1MV8xLmpwZw==.jpg;Цена за 1 шт.234,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokoladnye-konfety-merci-assorti-iz-molochnogo-shokolada-250-g-88ec754?sid=1;Шоколадные конфеты Merci Ассорти из молочного шоколада 250 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkzNTc5MS9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTglM0E1NyUzQTE5Ljc4ODQ3NiUyQjAwJTNBMDAvOTM1NzkxXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkzNTc5MS9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTglM0E1NyUzQTE5Ljc4ODQ3NiUyQjAwJTNBMDAvOTM1NzkxXzEuanBn.jpg;Цена со скидкой за 1 шт.289,00 ₽;Цена без скидки за 1 шт.469,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/konfety-shokoladnye-korkunov-assorti-iz-molochnogo-shokolada-165-g-1880560?sid=1;Конфеты шоколадные Коркунов Ассорти из молочного шоколада...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0ODc2NDkyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM5JTNBMTUuMTUyNzU1JTJCMDAlM0EwMC8yNDg3NjQ5Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0ODc2NDkyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM5JTNBMTUuMTUyNzU1JTJCMDAlM0EwMC8yNDg3NjQ5Ml8xLmpwZw==.jpg;Цена со скидкой за 1 шт.289,00 ₽;Цена без скидки за 1 шт.569,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokoladnye-konfety-korkunov-orehovaya-kollektsiya-110-g-772b843?sid=1;Шоколадные конфеты Коркунов Ореховая коллекция 110 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxMTEzNDg2L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU1JTNBMTQuMjQ3NjY0JTJCMDAlM0EwMC8yMTExMzQ4Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxMTEzNDg2L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU1JTNBMTQuMjQ3NjY0JTJCMDAlM0EwMC8yMTExMzQ4Nl8xLmpwZw==.jpg;Цена за 1 шт.339,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/konfety-shokoladnye-merci-assorti-400-g-00e7e87?sid=1;Конфеты шоколадные Merci Ассорти 400 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1ODgwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI0JTNBMjguNTQxNDg0JTJCMDAlM0EwMC8xNTg4MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1ODgwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI0JTNBMjguNTQxNDg0JTJCMDAlM0EwMC8xNTg4MF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.749,00 ₽;Цена без скидки за 1 шт.959,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/konfety-raffaello-s-tsel-nym-mindal-nym-orehom-v-kokosovoy-obsypke-100-g-686fba1?sid=1;Конфеты Raffaello с цельным миндальным орехом в кокосовой...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3MjA0L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI3JTNBMjcuNTk3MzM1JTJCMDAlM0EwMC8yNzIwNF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3MjA0L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI3JTNBMjcuNTk3MzM1JTJCMDAlM0EwMC8yNzIwNF8xLmpwZw==.jpg;Цена за 1 шт.419,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/plitka-alpen-gold-belaya-s-mindalem-i-kokosovoy-struzhkoy-85-g-fa40ddc?sid=1;Плитка Alpen Gold белая с миндалем и кокосовой стружкой 85 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkxNzY1Ni9vcmlnaW5hbC8xLzIwMjQtMDItMjBUMDclM0E0OCUzQTE5LjY4NzkyOCUyQjAwJTNBMDAvOTE3NjU2XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkxNzY1Ni9vcmlnaW5hbC8xLzIwMjQtMDItMjBUMDclM0E0OCUzQTE5LjY4NzkyOCUyQjAwJTNBMDAvOTE3NjU2XzEuanBn.jpg;Цена за 1 шт.85,90 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-alpen-gold-molochnyy-s-fundukom-izyumom-85-g-46d9d42?sid=1;Шоколад Alpen Gold молочный с фундуком-изюмом 85 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxNzM2Nzc4L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU2JTNBMjMuODY3OTUxJTJCMDAlM0EwMC8yMTczNjc3OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxNzM2Nzc4L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU2JTNBMjMuODY3OTUxJTJCMDAlM0EwMC8yMTczNjc3OF8xLmpwZw==.jpg;Цена за 1 шт.85,90 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-alpen-gold-molochnyy-85-g-e8d797a?sid=1;Шоколад Alpen Gold молочный 85 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwOTY0MDIvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzQlM0E0NS4zNjE4OTglMkIwMCUzQTAwLzEwOTY0MDJfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwOTY0MDIvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzQlM0E0NS4zNjE4OTglMkIwMCUzQTAwLzEwOTY0MDJfMS5qcGc=.jpg;Цена за 1 шт.79,90 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-alpen-gold-molochnyy-s-fundukom-85-g-2c8fe2d?sid=1;Шоколад Alpen Gold молочный с фундуком 85 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxNjgwMTU4L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU2JTNBMDkuNDQyMTI5JTJCMDAlM0EwMC8yMTY4MDE1OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxNjgwMTU4L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU2JTNBMDkuNDQyMTI5JTJCMDAlM0EwMC8yMTY4MDE1OF8xLmpwZw==.jpg;Цена за 1 шт.85,90 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-krasnyy-oktyabr-alenka-molochnyy-90-g?sid=1;Шоколад Красный Октябрь Аленка молочный 90 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1NjI2NjAxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBMDkuMzQ3MTcwJTJCMDAlM0EwMC8xNTYyNjYwMV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1NjI2NjAxL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBMDkuMzQ3MTcwJTJCMDAlM0EwMC8xNTYyNjYwMV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.69,90 ₽;Цена без скидки за 1 шт.89,90 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-milka-molochnyy-s-tsel-nym-fundukom-85-g-be4be20?sid=1;Шоколад Milka молочный с цельным фундуком 85 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MTUzMzA1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTM5JTNBMjQuNzMwMDc4JTJCMDAlM0EwMC8xNTE1MzMwNV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MTUzMzA1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTM5JTNBMjQuNzMwMDc4JTJCMDAlM0EwMC8xNTE1MzMwNV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.109,00 ₽;Цена без скидки за 1 шт.134,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-alenka-mnogo-moloka-molochnyy-90-g-77e324a?sid=1;Шоколад Аленка Много молока молочный 90 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1NjI2NTk4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBMDguOTExNTk2JTJCMDAlM0EwMC8xNTYyNjU5OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1NjI2NTk4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBMDguOTExNTk2JTJCMDAlM0EwMC8xNTYyNjU5OF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.66,41 ₽;Цена без скидки за 1 шт.89,90 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-vozdushnyy-belyy-85-g-a0d2010?sid=1;Шоколад Воздушный белый 85 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzUyNDEwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM2JTNBMDYuNzE0MjA5JTJCMDAlM0EwMC81MjQxMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzUyNDEwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM2JTNBMDYuNzE0MjA5JTJCMDAlM0EwMC81MjQxMF8xLmpwZw==.jpg;Цена за 1 шт.134,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-ritter-sport-molochnyy-lesnoy-oreh-100-g-ca51e9b?sid=1;Шоколад Ritter Sport молочный лесной орех 100 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzk0NTQxL29yaWdpbmFsLzEvMjAyNC0wMi0yMFQwNyUzQTQ3JTNBNDcuNzQ5NDY4JTJCMDAlM0EwMC85NDU0MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzk0NTQxL29yaWdpbmFsLzEvMjAyNC0wMi0yMFQwNyUzQTQ3JTNBNDcuNzQ5NDY4JTJCMDAlM0EwMC85NDU0MV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.132,05 ₽;Цена без скидки за 1 шт.159,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/shokolad-ritter-sport-tsel-nyy-lesnoy-oreh-molochnyy-100-g?sid=1;Шоколад Ritter Sport Цельный лесной орех молочный 100 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MjczMzM5L29yaWdpbmFsLzEvMjAyNC0wMi0yMFQwNyUzQTQ5JTNBNDQuMDExODQ3JTJCMDAlM0EwMC8yNDI3MzMzOV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MjczMzM5L29yaWdpbmFsLzEvMjAyNC0wMi0yMFQwNyUzQTQ5JTNBNDQuMDExODQ3JTJCMDAlM0EwMC8yNDI3MzMzOV8xLmpwZw==.jpg;Цена за 1 шт.169,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/pirozhnoe-orion-choco-pie-30-g-h-12-sht?sid=1;Пирожное Orion Choco Pie 30 г х 12 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MzI3OTk1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTU0JTNBNDcuNjMwMjUyJTJCMDAlM0EwMC8xNjMyNzk5NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MzI3OTk1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTU0JTNBNDcuNjMwMjUyJTJCMDAlM0EwMC8xNjMyNzk5NV8xLmpwZw==.jpg;Цена за 1 шт.169,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/tort-fili-beyker-pancho-1-kg-7ca71ca?sid=1;Торт Фили-Бейкер Панчо 1 кг;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwODg0L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQzJTNBMjAuODU5NzQwJTJCMDAlM0EwMC8xNTI5MDg4NF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwODg0L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQzJTNBMjAuODU5NzQwJTJCMDAlM0EwMC8xNTI5MDg4NF8xLmpwZw==.jpg;Цена за 1 шт.779,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/pirozhnye-fili-beyker-zavarnye-kol-tsa-300-g-4a2d321?sid=1;Пирожные Фили-Бейкер Заварные Кольца 300 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NzE4MTY2L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUwJTNBMDYuMjc3NDU4JTJCMDAlM0EwMC8xNjcxODE2Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NzE4MTY2L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUwJTNBMDYuMjc3NDU4JTJCMDAlM0EwMC8xNjcxODE2Nl8xLmpwZw==.jpg;Цена со скидкой за 1 шт.169,00 ₽;Цена без скидки за 1 шт.239,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/tort-fili-beyker-narodnaya-ptichka-klassicheskaya-500-g-9af4012?sid=1;Торт Фили-Бейкер Народная птичка Классическая 500 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwOTU2L29yaWdpbmFsLzEvMjAyNC0wMS0xMVQxNSUzQTE4JTNBMTYuOTQ4MDAwJTJCMDAlM0EwMC8xNTI5MDk1Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwOTU2L29yaWdpbmFsLzEvMjAyNC0wMS0xMVQxNSUzQTE4JTNBMTYuOTQ4MDAwJTJCMDAlM0EwMC8xNTI5MDk1Nl8xLmpwZw==.jpg;Цена за 1 шт.409,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/tort-cheremushki-charodeyka-650-g?sid=1;Торт Черемушки Чародейка 650 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwODc4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQzJTNBMjAuNjc5MjM2JTJCMDAlM0EwMC8xNTI5MDg3OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwODc4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQzJTNBMjAuNjc5MjM2JTJCMDAlM0EwMC8xNTI5MDg3OF8xLmpwZw==.jpg;Цена за 1 шт.429,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/pirozhnye-cheremushki-kartoshka-60-g-h-5-sht-3821732?sid=1;Пирожные Черемушки Картошка 60 г х 5 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwNjg5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI5JTNBMjguMTk1MDYwJTJCMDAlM0EwMC8zMDY4OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwNjg5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI5JTNBMjguMTk1MDYwJTJCMDAlM0EwMC8zMDY4OV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.249,00 ₽;Цена без скидки за 1 шт.339,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/pirozhnoe-mirel-muraveynik-340-g-e87a4a3?sid=1;Пирожное Mirel Муравейник 340 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyMDg5MTE3L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU4JTNBNTAuNjczMzg5JTJCMDAlM0EwMC8yMjA4OTExN18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyMDg5MTE3L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU4JTNBNTAuNjczMzg5JTJCMDAlM0EwMC8yMjA4OTExN18xLmpwZw==.jpg;Цена за 1 шт.245,00 ₽;
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/vafel-nyy-tort-krasnyy-oktyabr-mishka-kosolapyy-250-g-cd16478?sid=1;Вафельный торт Красный Октябрь Мишка косолапый 250 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQwMzI1MC9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMiUzQTQ4LjIyNTMyNSUyQjAwJTNBMDAvNDAzMjUwXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQwMzI1MC9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMiUzQTQ4LjIyNTMyNSUyQjAwJTNBMDAvNDAzMjUwXzEuanBn.jpg;Цена со скидкой за 1 шт.149,00 ₽;Цена без скидки за 1 шт.217,00 ₽
https://sbermarket.ru/metro/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/metro/tort-cheremushki-ptichie-moloko-600-g-79353af?sid=1;Торт Черемушки Птичье молоко 600 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1NzAwNDcvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBNTQlM0EzMC40ODEzMDElMkIwMCUzQTAwLzE1NzAwNDdfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1NzAwNDcvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBNTQlM0EzMC40ODEzMDElMkIwMCUzQTAwLzE1NzAwNDdfMS5qcGc=.jpg;Цена за 1 шт.549,00 ₽;
https://sbermarket.ru/metro/c/vkusnij-keshbek-dab32a4;;https://sbermarket.ru/metro/syr-rassol-nyy-bonfesto-motsarella-panini-pizza-40-1-kg-a871697?sid=1;Сыр рассольный Bonfesto Моцарелла Panini Pizza 40% 1 кг;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM2Njc5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMTkuMzY2OTc3JTJCMDAlM0EwMC8zNjY3OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM2Njc5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMTkuMzY2OTc3JTJCMDAlM0EwMC8zNjY3OV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.639,00 ₽;Цена без скидки за 1 шт.759,00 ₽
